84.253.0.0,84.253.63.255,isp,CH 
84.253.177.216,84.253.177.235,business,IT 
84.253.177.236,84.253.177.239,isp,IT 
84.253.177.240,84.253.178.43,business,IT 
84.253.178.44,84.253.178.51,hosting,IT 
84.253.178.52,84.253.178.191,business,IT 
84.253.178.192,84.253.178.195,hosting,IT 
84.253.178.196,84.253.179.95,business,IT 
84.253.179.96,84.253.179.111,hosting,IT 
84.253.179.112,84.253.179.175,business,IT 
84.253.179.176,84.253.179.191,hosting,IT 
84.253.179.192,84.253.179.255,business,IT 
84.253.180.0,84.253.181.47,hosting,IT 
84.253.181.48,84.253.181.63,business,IT 
84.253.181.64,84.253.181.127,hosting,IT 
84.253.181.128,84.253.181.159,business,IT 
84.253.181.160,84.253.181.167,hosting,IT 
84.253.181.168,84.253.181.175,business,IT 
84.253.181.176,84.253.181.215,hosting,IT 
84.253.181.216,84.253.181.223,business,IT 
84.253.181.224,84.253.181.255,hosting,IT 
84.253.182.0,84.253.182.15,business,IT 
84.253.182.16,84.253.182.31,hosting,IT 
84.253.182.32,84.253.182.35,business,IT 
84.253.182.36,84.253.182.39,hosting,IT 
84.253.182.40,84.253.182.51,business,IT 
84.253.182.52,84.253.182.55,hosting,IT 
84.253.182.56,84.253.182.59,business,IT 
84.253.182.60,84.253.182.63,hosting,IT 
84.253.182.64,84.253.182.67,business,IT 
84.253.182.68,84.253.182.71,hosting,IT 
84.253.182.72,84.253.182.79,business,IT 
84.253.182.80,84.253.182.87,hosting,IT 
84.253.182.88,84.253.182.159,business,IT 
84.253.182.160,84.253.182.163,hosting,IT 
84.253.182.164,84.253.182.175,business,IT 
84.253.182.176,84.253.182.183,hosting,IT 
84.253.182.184,84.253.182.247,business,IT 
84.253.182.248,84.253.182.255,hosting,IT 
84.253.183.0,84.253.183.47,business,IT 
84.253.183.48,84.253.183.51,hosting,IT 
84.253.183.52,84.253.183.99,business,IT 
84.253.183.100,84.253.183.103,hosting,IT 
84.253.183.104,84.253.183.195,business,IT 
84.253.183.196,84.253.183.199,education,IT 
84.253.183.200,84.253.183.207,business,IT 
84.253.183.208,84.253.183.215,hosting,IT 
84.253.183.216,84.253.183.255,business,IT 
84.253.184.0,84.253.184.31,hosting,IT 
84.253.184.32,84.253.184.39,business,IT 
84.253.184.40,84.253.184.95,hosting,IT 
84.253.184.96,84.253.184.103,business,IT 
84.253.184.104,84.253.184.119,hosting,IT 
84.253.184.120,84.253.184.127,business,IT 
84.253.184.128,84.253.184.135,hosting,IT 
84.253.184.136,84.253.184.143,business,IT 
84.253.184.144,84.253.184.183,hosting,IT 
84.253.184.184,84.253.184.191,business,IT 
84.253.184.192,84.253.184.239,hosting,IT 
84.253.184.240,84.253.184.247,business,IT 
84.253.184.248,84.253.184.255,hosting,IT 
84.253.185.0,84.253.185.7,business,IT 
84.253.185.8,84.253.185.39,hosting,IT 
84.253.185.40,84.253.185.63,business,IT 
84.253.185.64,84.253.185.71,hosting,IT 
84.253.185.72,84.253.185.87,business,IT 
84.253.185.88,84.253.185.95,hosting,IT 
84.253.185.96,84.253.185.119,business,IT 
84.253.185.120,84.253.185.135,hosting,IT 
84.253.185.136,84.253.185.215,business,IT 
84.253.185.216,84.253.185.223,hosting,IT 
84.253.185.224,84.253.185.239,business,IT 
84.253.185.240,84.253.185.247,hosting,IT 
84.253.185.248,84.253.185.255,business,IT 
84.253.186.0,84.253.187.7,hosting,IT 
84.253.187.8,84.253.187.11,business,IT 
84.253.187.12,84.253.187.15,hosting,IT 
84.253.187.16,84.253.187.31,business,IT 
84.253.187.32,84.253.187.63,hosting,IT 
84.253.187.64,84.253.187.95,business,IT 
84.253.187.96,84.253.187.127,hosting,IT 
84.253.187.128,84.253.188.135,business,IT 
84.253.188.136,84.253.188.151,hosting,IT 
84.253.188.152,84.253.188.199,business,IT 
84.253.188.200,84.253.188.207,education,IT 
84.253.188.208,84.253.188.215,business,IT 
84.253.188.216,84.253.188.255,hosting,IT 
84.253.189.0,84.253.189.15,business,IT 
84.253.189.16,84.253.189.111,hosting,IT 
84.253.189.112,84.253.189.127,education,IT 
84.253.189.128,84.253.189.159,hosting,IT 
84.253.189.160,84.253.189.175,business,IT 
84.253.189.176,84.253.189.207,hosting,IT 
84.253.189.208,84.253.189.239,business,IT 
84.253.189.240,84.253.189.255,hosting,IT 
84.253.190.0,84.253.190.3,business,IT 
84.253.190.4,84.253.190.47,hosting,IT 
84.253.190.48,84.253.190.55,business,IT 
84.253.190.56,84.253.190.71,hosting,IT 
84.253.190.72,84.253.190.79,business,IT 
84.253.190.80,84.253.190.111,hosting,IT 
84.253.190.112,84.253.190.119,business,IT 
84.253.190.120,84.253.190.159,hosting,IT 
84.253.190.160,84.253.190.175,business,IT 
84.253.190.176,84.253.190.255,hosting,IT 
84.253.191.0,84.253.191.127,business,IT 
84.253.191.128,84.253.191.135,hosting,IT 
84.253.191.136,84.253.191.151,business,IT 
84.253.191.152,84.253.191.159,hosting,IT 
84.253.191.160,84.253.191.191,business,IT 
84.253.191.192,84.253.191.199,isp,IT 
84.253.191.200,84.253.191.255,business,IT 
84.253.192.0,84.253.255.255,isp,FI 
