24.105.0.0,24.105.63.255,business,US,AS57976 
24.105.161.80,24.105.161.95,isp,US,AS11351 
24.105.161.96,24.105.161.103,business,US,AS11351 
24.105.161.104,24.105.161.111,isp,US,AS11351 
24.105.161.112,24.105.161.119,business,US,AS11351 
24.105.161.120,24.105.161.175,isp,US,AS11351 
24.105.161.176,24.105.161.183,business,US,AS11351 
24.105.161.184,24.105.161.207,isp,US,AS11351 
24.105.161.208,24.105.161.215,business,US,AS11351 
24.105.161.216,24.105.161.223,isp,US,AS11351 
24.105.161.224,24.105.161.231,education,US,AS11351 
24.105.161.232,24.105.161.239,isp,US,AS11351 
24.105.161.240,24.105.161.247,business,US,AS11351 
24.105.161.248,24.105.162.23,isp,US,AS11351 
24.105.162.24,24.105.162.31,business,US,AS11351 
24.105.162.32,24.105.162.103,isp,US,AS11351 
24.105.162.104,24.105.162.111,business,US,AS11351 
24.105.162.112,24.105.162.151,isp,US,AS11351 
24.105.162.152,24.105.162.159,business,US,AS11351 
24.105.162.160,24.105.162.167,isp,US,AS11351 
24.105.162.168,24.105.162.175,business,US,AS11351 
24.105.162.176,24.105.162.231,isp,US,AS11351 
24.105.162.232,24.105.162.239,business,US,AS11351 
24.105.162.240,24.105.162.247,isp,US,AS11351 
24.105.162.248,24.105.162.255,business,US,AS11351 
24.105.163.0,24.105.163.47,isp,US,AS11351 
24.105.163.48,24.105.163.55,business,US,AS11351 
24.105.163.56,24.105.163.135,isp,US,AS11351 
24.105.163.136,24.105.163.143,business,US,AS11351 
24.105.163.144,24.105.163.183,isp,US,AS11351 
24.105.163.184,24.105.163.191,business,US,AS11351 
24.105.163.192,24.105.163.223,isp,US,AS11351 
24.105.163.224,24.105.163.231,business,US,AS11351 
24.105.163.232,24.105.163.239,isp,US,AS11351 
24.105.163.240,24.105.163.255,business,US,AS11351 
24.105.164.0,24.105.164.15,isp,US,AS11351 
24.105.164.16,24.105.164.39,business,US,AS11351 
24.105.164.40,24.105.164.47,isp,US,AS11351 
24.105.164.48,24.105.164.55,business,US,AS11351 
24.105.164.56,24.105.164.63,isp,US,AS11351 
24.105.164.64,24.105.164.79,business,US,AS11351 
24.105.164.80,24.105.164.119,isp,US,AS11351 
24.105.164.120,24.105.164.127,business,US,AS11351 
24.105.164.128,24.105.164.143,isp,US,AS11351 
24.105.164.144,24.105.164.151,business,US,AS11351 
24.105.164.152,24.105.164.207,isp,US,AS11351 
24.105.164.208,24.105.164.215,business,US,AS11351 
24.105.164.216,24.105.164.223,isp,US,AS11351 
24.105.164.224,24.105.164.231,business,US,AS11351 
24.105.164.232,24.105.164.247,isp,US,AS11351 
24.105.164.248,24.105.164.255,business,US,AS11351 
24.105.165.0,24.105.165.47,isp,US,AS11351 
24.105.165.48,24.105.165.55,business,US,AS11351 
24.105.165.56,24.105.165.95,isp,US,AS11351 
24.105.165.96,24.105.165.111,business,US,AS11351 
24.105.165.112,24.105.165.191,isp,US,AS11351 
24.105.165.192,24.105.165.199,business,US,AS11351 
24.105.165.200,24.105.166.39,isp,US,AS11351 
24.105.166.40,24.105.166.55,business,US,AS11351 
24.105.166.56,24.105.166.199,isp,US,AS11351 
24.105.166.200,24.105.166.207,business,US,AS11351 
24.105.166.208,24.105.167.95,isp,US,AS11351 
24.105.167.96,24.105.167.103,business,US,AS11351 
24.105.167.104,24.105.168.255,isp,US,AS11351 
24.105.169.0,24.105.169.23,business,US,AS11351 
24.105.169.24,24.105.169.175,isp,US,AS11351 
24.105.169.176,24.105.169.191,business,US,AS11351 
24.105.169.192,24.105.170.71,isp,US,AS11351 
24.105.170.72,24.105.170.79,business,US,AS11351 
24.105.170.80,24.105.172.7,isp,US,AS11351 
24.105.172.8,24.105.172.15,business,US,AS11351 
24.105.172.16,24.105.172.63,isp,US,AS11351 
24.105.172.64,24.105.172.71,business,US,AS11351 
24.105.172.72,24.105.172.103,isp,US,AS11351 
24.105.172.104,24.105.172.111,business,US,AS11351 
24.105.172.112,24.105.172.135,isp,US,AS11351 
24.105.172.136,24.105.172.143,business,US,AS11351 
24.105.172.144,24.105.172.151,isp,US,AS11351 
24.105.172.152,24.105.172.159,business,US,AS11351 
24.105.172.160,24.105.172.183,isp,US,AS11351 
24.105.172.184,24.105.172.191,business,US,AS11351 
24.105.172.192,24.105.172.223,isp,US,AS11351 
24.105.172.224,24.105.172.255,business,US,AS11351 
24.105.173.0,24.105.173.95,isp,US,AS11351 
24.105.173.96,24.105.173.191,business,US,AS11351 
24.105.173.192,24.105.174.87,isp,US,AS11351 
24.105.174.88,24.105.174.95,business,US,AS11351 
24.105.174.96,24.105.174.223,isp,US,AS11351 
24.105.174.224,24.105.174.239,business,US,AS11351 
24.105.174.240,24.105.175.79,isp,US,AS11351 
24.105.175.80,24.105.175.87,business,US,AS11351 
24.105.175.88,24.105.175.231,isp,US,AS11351 
24.105.175.232,24.105.175.239,business,US,AS11351 
24.105.175.240,24.105.176.23,isp,US,AS11351 
24.105.176.24,24.105.176.31,business,US,AS11351 
24.105.176.32,24.105.176.79,isp,US,AS11351 
24.105.176.80,24.105.176.87,education,US,AS11351 
24.105.176.88,24.105.176.103,business,US,AS11351 
24.105.176.104,24.105.176.175,isp,US,AS11351 
24.105.176.176,24.105.176.183,business,US,AS11351 
24.105.176.184,24.105.176.191,isp,US,AS11351 
24.105.176.192,24.105.176.207,business,US,AS11351 
24.105.176.208,24.105.176.215,isp,US,AS11351 
24.105.176.216,24.105.176.223,business,US,AS11351 
24.105.176.224,24.105.176.239,isp,US,AS11351 
24.105.176.240,24.105.176.255,business,US,AS11351 
24.105.177.0,24.105.177.111,isp,US,AS11351 
24.105.177.112,24.105.177.119,business,US,AS11351 
24.105.177.120,24.105.177.135,isp,US,AS11351 
24.105.177.136,24.105.177.143,business,US,AS11351 
24.105.177.144,24.105.177.151,isp,US,AS11351 
24.105.177.152,24.105.177.159,business,US,AS11351 
24.105.177.160,24.105.177.239,isp,US,AS11351 
24.105.177.240,24.105.177.255,business,US,AS11351 
24.105.178.0,24.105.178.87,isp,US,AS11351 
24.105.178.88,24.105.178.95,business,US,AS11351 
24.105.178.96,24.105.178.167,isp,US,AS11351 
24.105.178.168,24.105.178.175,business,US,AS11351 
24.105.178.176,24.105.178.227,isp,US,AS11351 
24.105.178.228,24.105.178.231,business,US,AS11351 
24.105.178.232,24.105.179.31,isp,US,AS11351 
24.105.179.32,24.105.179.39,business,US,AS11351 
24.105.179.40,24.105.179.55,isp,US,AS11351 
24.105.179.56,24.105.179.63,business,US,AS11351 
24.105.179.64,24.105.179.159,isp,US,AS11351 
24.105.179.160,24.105.179.167,business,US,AS11351 
24.105.179.168,24.105.179.183,isp,US,AS11351 
24.105.179.184,24.105.179.191,business,US,AS11351 
24.105.179.192,24.105.179.239,isp,US,AS11351 
24.105.179.240,24.105.179.247,business,US,AS11351 
24.105.179.248,24.105.180.31,isp,US,AS11351 
24.105.180.32,24.105.180.47,business,US,AS11351 
24.105.180.48,24.105.180.127,isp,US,AS11351 
24.105.180.128,24.105.180.135,business,US,AS11351 
24.105.180.136,24.105.181.7,isp,US,AS11351 
24.105.181.8,24.105.181.31,business,US,AS11351 
24.105.181.32,24.105.181.39,isp,US,AS11351 
24.105.181.40,24.105.181.47,business,US,AS11351 
24.105.181.48,24.105.181.63,isp,US,AS11351 
24.105.181.64,24.105.181.79,business,US,AS11351 
24.105.181.80,24.105.181.135,isp,US,AS11351 
24.105.181.136,24.105.181.143,business,US,AS11351 
24.105.181.144,24.105.181.231,isp,US,AS11351 
24.105.181.232,24.105.181.255,business,US,AS11351 
24.105.182.0,24.105.182.39,isp,US,AS11351 
24.105.182.40,24.105.182.47,business,US,AS11351 
24.105.182.48,24.105.182.71,isp,US,AS11351 
24.105.182.72,24.105.182.79,business,US,AS11351 
24.105.182.80,24.105.182.111,isp,US,AS11351 
24.105.182.112,24.105.182.119,business,US,AS11351 
24.105.182.120,24.105.182.151,isp,US,AS11351 
24.105.182.152,24.105.182.159,business,US,AS11351 
24.105.182.160,24.105.182.239,isp,US,AS11351 
24.105.182.240,24.105.182.247,business,US,AS11351 
24.105.182.248,24.105.183.63,isp,US,AS11351 
24.105.183.64,24.105.183.95,business,US,AS11351 
24.105.183.96,24.105.183.111,isp,US,AS11351 
24.105.183.112,24.105.183.167,business,US,AS11351 
24.105.183.168,24.105.183.191,isp,US,AS11351 
24.105.183.192,24.105.183.223,business,US,AS11351 
24.105.183.224,24.105.184.15,isp,US,AS11351 
24.105.184.16,24.105.184.23,business,US,AS11351 
24.105.184.24,24.105.184.103,isp,US,AS11351 
24.105.184.104,24.105.184.111,business,US,AS11351 
24.105.184.112,24.105.184.175,isp,US,AS11351 
24.105.184.176,24.105.184.183,business,US,AS11351 
24.105.184.184,24.105.185.39,isp,US,AS11351 
24.105.185.40,24.105.185.47,business,US,AS11351 
24.105.185.48,24.105.185.71,isp,US,AS11351 
24.105.185.72,24.105.185.79,business,US,AS11351 
24.105.185.80,24.105.185.143,isp,US,AS11351 
24.105.185.144,24.105.185.151,business,US,AS11351 
24.105.185.152,24.105.185.191,isp,US,AS11351 
24.105.185.192,24.105.185.199,business,US,AS11351 
24.105.185.200,24.105.185.215,isp,US,AS11351 
24.105.185.216,24.105.185.223,business,US,AS11351 
24.105.185.224,24.105.185.247,isp,US,AS11351 
24.105.185.248,24.105.185.255,business,US,AS11351 
24.105.186.0,24.105.186.103,isp,US,AS11351 
24.105.186.104,24.105.186.119,business,US,AS11351 
24.105.186.120,24.105.186.127,isp,US,AS11351 
24.105.186.128,24.105.186.135,business,US,AS11351 
24.105.186.136,24.105.186.199,isp,US,AS11351 
24.105.186.200,24.105.186.215,business,US,AS11351 
24.105.186.216,24.105.186.239,isp,US,AS11351 
24.105.186.240,24.105.186.247,business,US,AS11351 
24.105.186.248,24.105.187.39,isp,US,AS11351 
24.105.187.40,24.105.187.47,education,US,AS11351 
24.105.187.48,24.105.187.79,isp,US,AS11351 
24.105.187.80,24.105.187.87,business,US,AS11351 
24.105.187.88,24.105.187.159,isp,US,AS11351 
24.105.187.160,24.105.187.183,business,US,AS11351 
24.105.187.184,24.105.187.215,isp,US,AS11351 
24.105.187.216,24.105.187.223,business,US,AS11351 
24.105.187.224,24.105.188.7,isp,US,AS11351 
24.105.188.8,24.105.188.15,business,US,AS11351 
24.105.188.16,24.105.188.55,isp,US,AS11351 
24.105.188.56,24.105.188.71,business,US,AS11351 
24.105.188.72,24.105.188.79,isp,US,AS11351 
24.105.188.80,24.105.188.87,business,US,AS11351 
24.105.188.88,24.105.188.95,isp,US,AS11351 
24.105.188.96,24.105.188.103,business,US,AS11351 
24.105.188.104,24.105.188.111,isp,US,AS11351 
24.105.188.112,24.105.188.119,business,US,AS11351 
24.105.188.120,24.105.188.191,isp,US,AS11351 
24.105.188.192,24.105.188.199,business,US,AS11351 
24.105.188.200,24.105.188.231,isp,US,AS11351 
24.105.188.232,24.105.188.247,business,US,AS11351 
24.105.188.248,24.105.189.135,isp,US,AS11351 
24.105.189.136,24.105.189.143,business,US,AS11351 
24.105.189.144,24.105.189.151,isp,US,AS11351 
24.105.189.152,24.105.189.159,business,US,AS11351 
24.105.189.160,24.105.189.215,isp,US,AS11351 
24.105.189.216,24.105.189.223,business,US,AS11351 
24.105.189.224,24.105.189.247,isp,US,AS11351 
24.105.189.248,24.105.189.255,business,US,AS11351 
24.105.190.0,24.105.190.7,isp,US,AS11351 
24.105.190.8,24.105.190.23,business,US,AS11351 
24.105.190.24,24.105.190.103,isp,US,AS11351 
24.105.190.104,24.105.190.111,business,US,AS11351 
24.105.190.112,24.105.190.159,isp,US,AS11351 
24.105.190.160,24.105.190.167,business,US,AS11351 
24.105.190.168,24.105.190.175,isp,US,AS11351 
24.105.190.176,24.105.190.183,business,US,AS11351 
24.105.190.184,24.105.190.223,isp,US,AS11351 
24.105.190.224,24.105.190.231,business,US,AS11351 
24.105.190.232,24.105.191.135,isp,US,AS11351 
24.105.191.136,24.105.191.143,business,US,AS11351 
24.105.191.144,24.105.191.151,isp,US,AS11351 
24.105.191.152,24.105.191.159,business,US,AS11351 
24.105.191.160,24.105.191.167,isp,US,AS11351 
24.105.191.168,24.105.191.175,business,US,AS11351 
24.105.191.176,24.105.191.255,isp,US,AS11351 
24.105.192.0,24.105.223.255,isp,US,AS32953 
24.105.224.0,24.105.255.255,business,US,AS32953 
