66.115.28.0,66.115.28.255,business,US 
66.115.195.56,66.115.195.79,isp,US 
66.115.195.80,66.115.195.95,business,US 
66.115.195.96,66.115.195.111,isp,US 
66.115.195.112,66.115.195.119,business,US 
66.115.195.120,66.115.195.255,isp,US 
66.115.196.0,66.115.196.31,business,US 
66.115.196.32,66.115.196.63,isp,US 
66.115.196.64,66.115.196.71,business,US 
66.115.196.72,66.115.196.79,isp,US 
66.115.196.80,66.115.196.87,business,US 
66.115.196.88,66.115.196.183,isp,US 
66.115.196.184,66.115.196.191,business,US 
66.115.196.192,66.115.196.223,isp,US 
66.115.196.224,66.115.196.239,business,US 
66.115.196.240,66.115.198.255,isp,US 
66.115.199.0,66.115.199.255,hosting,US 
66.115.200.0,66.115.200.15,isp,US 
66.115.200.16,66.115.200.127,business,US 
66.115.200.128,66.115.201.255,isp,US 
66.115.202.0,66.115.203.255,business,US 
66.115.204.0,66.115.204.79,isp,US 
66.115.204.80,66.115.204.95,business,US 
66.115.204.96,66.115.204.103,isp,US 
66.115.204.104,66.115.204.111,business,US 
66.115.204.112,66.115.204.159,isp,US 
66.115.204.160,66.115.204.167,business,US 
66.115.204.168,66.115.204.175,isp,US 
66.115.204.176,66.115.204.183,business,US 
66.115.204.184,66.115.208.143,isp,US 
66.115.208.144,66.115.208.151,business,US 
66.115.208.152,66.115.208.191,isp,US 
66.115.208.192,66.115.208.199,business,US 
66.115.208.200,66.115.208.207,isp,US 
66.115.208.208,66.115.208.215,business,US 
66.115.208.216,66.115.208.223,isp,US 
66.115.208.224,66.115.208.255,business,US 
66.115.209.0,66.115.210.31,isp,US 
66.115.210.32,66.115.210.63,business,US 
66.115.210.64,66.115.210.127,isp,US 
66.115.210.128,66.115.210.135,business,US 
66.115.210.136,66.115.215.255,isp,US 
66.115.216.0,66.115.216.31,business,US 
66.115.216.32,66.115.216.47,isp,US 
66.115.216.48,66.115.216.55,business,US 
66.115.216.56,66.115.216.111,isp,US 
66.115.216.112,66.115.216.127,business,US 
66.115.216.128,66.115.216.135,isp,US 
66.115.216.136,66.115.216.143,business,US 
66.115.216.144,66.115.216.191,isp,US 
66.115.216.192,66.115.216.199,business,US 
66.115.216.200,66.115.216.255,isp,US 
66.115.217.0,66.115.217.7,business,US 
66.115.217.8,66.115.217.15,isp,US 
66.115.217.16,66.115.217.31,business,US 
66.115.217.32,66.115.217.159,isp,US 
66.115.217.160,66.115.217.175,business,US 
66.115.217.176,66.115.217.223,isp,US 
66.115.217.224,66.115.217.239,business,US 
66.115.217.240,66.115.217.255,isp,US 
66.115.218.0,66.115.218.31,business,US 
66.115.218.32,66.115.218.143,isp,US 
66.115.218.144,66.115.218.159,education,US 
66.115.218.160,66.115.218.167,business,US 
66.115.218.168,66.115.218.175,isp,US 
66.115.218.176,66.115.218.183,business,US 
66.115.218.184,66.115.218.191,isp,US 
66.115.218.192,66.115.218.199,business,US 
66.115.218.200,66.115.218.215,isp,US 
66.115.218.216,66.115.218.223,business,US 
66.115.218.224,66.115.218.239,isp,US 
66.115.218.240,66.115.218.247,business,US 
66.115.218.248,66.115.219.127,isp,US 
66.115.219.128,66.115.219.191,business,US 
66.115.219.192,66.115.219.223,isp,US 
66.115.219.224,66.115.219.247,business,US 
66.115.219.248,66.115.219.255,isp,US 
66.115.220.0,66.115.221.255,business,US 
66.115.222.0,66.115.223.255,isp,US 
66.115.224.0,66.115.224.255,business,US 
66.115.225.0,66.115.227.255,isp,US 
66.115.228.0,66.115.228.15,business,US 
66.115.228.16,66.115.228.31,isp,US 
66.115.228.32,66.115.228.71,business,US 
66.115.228.72,66.115.228.79,isp,US 
66.115.228.80,66.115.228.87,business,US 
66.115.228.88,66.115.228.255,isp,US 
66.115.229.0,66.115.229.255,business,US 
66.115.230.0,66.115.230.255,isp,US 
66.115.231.0,66.115.231.7,business,US 
66.115.231.8,66.115.231.63,isp,US 
66.115.231.64,66.115.231.103,business,US 
66.115.231.104,66.115.231.255,isp,US 
66.115.232.0,66.115.232.63,business,US 
66.115.232.64,66.115.232.95,isp,US 
66.115.232.96,66.115.232.103,business,US 
66.115.232.104,66.115.232.255,isp,US 
66.115.233.0,66.115.233.47,business,US 
66.115.233.48,66.115.233.95,isp,US 
66.115.233.96,66.115.233.111,business,US 
66.115.233.112,66.115.233.135,isp,US 
66.115.233.136,66.115.233.151,business,US 
66.115.233.152,66.115.233.207,isp,US 
66.115.233.208,66.115.233.215,business,US 
66.115.233.216,66.115.234.255,isp,US 
66.115.235.0,66.115.235.255,business,US 
66.115.236.0,66.115.238.255,isp,US 
66.115.239.0,66.115.239.127,business,US 
66.115.239.128,66.115.240.127,isp,US 
66.115.240.128,66.115.240.191,business,US 
66.115.240.192,66.115.243.87,isp,US 
66.115.243.88,66.115.243.127,business,US 
66.115.243.128,66.115.245.255,isp,US 
66.115.246.0,66.115.247.63,business,US 
66.115.247.64,66.115.251.255,isp,US 
66.115.252.0,66.115.253.255,business,US 
66.115.254.0,66.115.254.255,isp,US 
66.115.255.0,66.115.255.7,business,US 
66.115.255.8,66.115.255.15,isp,US 
66.115.255.16,66.115.255.31,business,US 
66.115.255.32,66.115.255.63,isp,US 
66.115.255.64,66.115.255.95,business,US 
66.115.255.96,66.115.255.159,isp,US 
66.115.255.160,66.115.255.183,business,US 
66.115.255.184,66.115.255.199,isp,US 
66.115.255.200,66.115.255.207,business,US 
66.115.255.208,66.116.56.255,isp,US 
