66.208.0.0,66.208.63.255,isp,US,AS22925 
66.208.250.208,66.208.251.71,isp,US,AS7922 
66.208.251.72,66.208.251.79,business,US,AS7922 
66.208.251.80,66.208.251.127,isp,US,AS7922 
66.208.251.128,66.208.251.143,business,US,AS7922 
66.208.251.144,66.208.251.239,isp,US,AS7922 
66.208.251.240,66.208.251.247,business,US,AS7922 
66.208.251.248,66.208.252.87,isp,US,AS7922 
66.208.252.88,66.208.252.95,business,US,AS7922 
66.208.252.96,66.208.252.183,isp,US,AS7922 
66.208.252.184,66.208.252.199,business,US,AS7922 
66.208.252.200,66.208.253.55,isp,US,AS7922 
66.208.253.56,66.208.253.63,business,US,AS7922 
66.208.253.64,66.208.253.67,isp,US,AS7922 
66.208.253.68,66.208.253.71,business,US,AS7922 
66.208.253.72,66.208.253.191,isp,US,AS7922 
66.208.253.192,66.208.253.199,business,US,AS7922 
66.208.253.200,66.208.253.239,isp,US,AS7922 
66.208.253.240,66.208.253.247,business,US,AS7922 
66.208.253.248,66.208.253.255,isp,US,AS7922 
66.208.254.0,66.208.254.7,business,US,AS7922 
66.208.254.8,66.208.254.95,isp,US,AS7922 
66.208.254.96,66.208.254.103,business,US,AS7922 
66.208.254.104,66.208.255.7,isp,US,AS7922 
66.208.255.8,66.208.255.15,business,US,AS7922 
66.208.255.16,66.208.255.31,isp,US,AS7922 
66.208.255.32,66.208.255.39,business,US,AS7922 
66.208.255.40,66.208.255.175,isp,US,AS7922 
66.208.255.176,66.208.255.183,business,US,AS7922 
66.208.255.184,66.208.255.255,isp,US,AS7922 
