66.196.32.0,66.196.34.31,business,CA 
66.196.252.128,66.196.252.175,hosting,US 
66.196.252.176,66.196.252.199,business,US 
66.196.252.200,66.196.252.207,hosting,US 
66.196.252.208,66.196.252.223,business,US 
66.196.252.224,66.196.252.239,hosting,US 
66.196.252.240,66.196.253.15,business,US 
66.196.253.16,66.196.253.47,hosting,US 
66.196.253.48,66.196.253.55,business,US 
66.196.253.56,66.196.253.191,hosting,US 
66.196.253.192,66.196.253.247,business,US 
66.196.253.248,66.196.254.15,hosting,US 
66.196.254.16,66.196.254.23,business,US 
66.196.254.24,66.196.254.79,hosting,US 
66.196.254.80,66.196.254.103,business,US 
66.196.254.104,66.196.254.127,hosting,US 
66.196.254.128,66.196.254.159,business,US 
66.196.254.160,66.196.254.175,hosting,US 
66.196.254.176,66.196.254.247,business,US 
66.196.254.248,66.196.254.255,hosting,US 
66.196.255.0,66.196.255.7,business,US 
66.196.255.8,66.196.255.15,hosting,US 
66.196.255.16,66.196.255.23,business,US 
66.196.255.24,66.196.255.95,hosting,US 
66.196.255.96,66.196.255.103,business,US 
66.196.255.104,66.196.255.111,education,US 
66.196.255.112,66.196.255.175,hosting,US 
66.196.255.176,66.196.255.223,business,US 
66.196.255.224,66.197.127.255,hosting,US 
