66.152.0.0,66.152.63.255,isp,US, 
66.152.245.248,66.152.246.7,business,US,AS7029 
66.152.246.8,66.152.246.15,isp,US,AS7029 
66.152.246.16,66.152.246.39,business,US,AS7029 
66.152.246.40,66.152.246.47,isp,US,AS7029 
66.152.246.48,66.152.246.55,education,US,AS7029 
66.152.246.56,66.152.246.63,isp,US,AS7029 
66.152.246.64,66.152.246.79,business,US,AS7029 
66.152.246.80,66.152.246.87,isp,US,AS7029 
66.152.246.88,66.152.246.111,business,US,AS7029 
66.152.246.112,66.152.246.119,isp,US,AS7029 
66.152.246.120,66.152.246.127,business,US,AS7029 
66.152.246.128,66.152.246.135,education,US,AS7029 
66.152.246.136,66.152.246.143,isp,US,AS7029 
66.152.246.144,66.152.246.151,business,US,AS7029 
66.152.246.152,66.152.246.159,isp,US,AS7029 
66.152.246.160,66.152.246.207,business,US,AS7029 
66.152.246.208,66.152.246.215,education,US,AS7029 
66.152.246.216,66.152.247.15,business,US,AS7029 
66.152.247.16,66.152.247.31,isp,US,AS7029 
66.152.247.32,66.152.247.223,business,US,AS7029 
66.152.247.224,66.152.247.239,isp,US,AS7029 
66.152.247.240,66.152.249.63,business,US,AS7029 
66.152.249.64,66.152.249.111,isp,US,AS7029 
66.152.249.112,66.152.249.191,business,US,AS7029 
66.152.249.192,66.152.249.207,isp,US,AS7029 
66.152.249.208,66.152.249.239,business,US,AS7029 
66.152.249.240,66.152.250.159,isp,US,AS7029 
66.152.250.160,66.152.250.191,business,US,AS7029 
66.152.250.192,66.152.250.255,isp,US,AS7029 
66.152.251.0,66.152.251.31,business,US,AS7029 
66.152.251.32,66.152.251.47,isp,US,AS7029 
66.152.251.48,66.152.252.15,business,US,AS7029 
66.152.252.16,66.152.252.23,isp,US,AS7029 
66.152.252.24,66.152.252.31,business,US,AS7029 
66.152.252.32,66.152.252.39,isp,US,AS7029 
66.152.252.40,66.152.252.47,business,US,AS7029 
66.152.252.48,66.152.252.55,isp,US,AS7029 
66.152.252.56,66.152.252.79,business,US,AS7029 
66.152.252.80,66.152.252.87,isp,US,AS7029 
66.152.252.88,66.152.252.151,business,US,AS7029 
66.152.252.152,66.152.252.159,education,US,AS7029 
66.152.252.160,66.152.252.167,isp,US,AS7029 
66.152.252.168,66.152.252.175,business,US,AS7029 
66.152.252.176,66.152.252.183,isp,US,AS7029 
66.152.252.184,66.152.252.199,business,US,AS7029 
66.152.252.200,66.152.252.207,isp,US,AS7029 
66.152.252.208,66.152.252.215,business,US,AS7029 
66.152.252.216,66.152.252.231,isp,US,AS7029 
66.152.252.232,66.152.252.255,business,US,AS7029 
66.152.253.0,66.152.253.7,education,US,AS7029 
66.152.253.8,66.152.253.15,isp,US,AS7029 
66.152.253.16,66.152.253.31,business,US,AS7029 
66.152.253.32,66.152.253.39,isp,US,AS7029 
66.152.253.40,66.152.253.55,business,US,AS7029 
66.152.253.56,66.152.253.63,education,US,AS7029 
66.152.253.64,66.152.253.79,business,US,AS7029 
66.152.253.80,66.152.253.103,isp,US,AS7029 
66.152.253.104,66.152.253.111,business,US,AS7029 
66.152.253.112,66.152.253.119,isp,US,AS7029 
66.152.253.120,66.152.253.223,business,US,AS7029 
66.152.253.224,66.152.253.231,isp,US,AS7029 
66.152.253.232,66.152.253.247,business,US,AS7029 
66.152.253.248,66.152.253.255,education,US,AS7029 
66.152.254.0,66.152.254.31,isp,US,AS7029 
66.152.254.32,66.152.254.127,business,US,AS7029 
66.152.254.128,66.152.254.159,isp,US,AS7029 
66.152.254.160,66.152.254.175,business,US,AS7029 
66.152.254.176,66.152.254.191,isp,US,AS7029 
66.152.254.192,66.152.254.207,business,US,AS7029 
66.152.254.208,66.152.254.239,isp,US,AS7029 
66.152.254.240,66.152.255.87,business,US,AS7029 
66.152.255.88,66.152.255.95,isp,US,AS7029 
66.152.255.96,66.152.255.135,business,US,AS7029 
66.152.255.136,66.152.255.143,isp,US,AS7029 
66.152.255.144,66.152.255.151,education,US,AS7029 
66.152.255.152,66.152.255.239,business,US,AS7029 
66.152.255.240,66.153.0.47,isp,US,AS7029 
