50.208.14.124,50.208.14.127,business,US,AS7922 
50.208.178.112,50.208.197.207,isp,US,AS7922 
50.208.197.208,50.208.197.211,business,US,AS7922 
50.208.197.212,50.208.200.175,isp,US,AS7922 
50.208.200.176,50.208.200.179,business,US,AS7922 
50.208.200.180,50.208.203.79,isp,US,AS7922 
50.208.203.80,50.208.203.91,business,US,AS7922 
50.208.203.92,50.208.210.171,isp,US,AS7922 
50.208.210.172,50.208.210.175,business,US,AS7922 
50.208.210.176,50.208.210.211,isp,US,AS7922 
50.208.210.212,50.208.210.215,business,US,AS7922 
50.208.210.216,50.208.211.63,isp,US,AS7922 
50.208.211.64,50.208.211.67,business,US,AS7922 
50.208.211.68,50.208.212.123,isp,US,AS7922 
50.208.212.124,50.208.212.127,business,US,AS7922 
50.208.212.128,50.208.217.167,isp,US,AS7922 
50.208.217.168,50.208.217.171,business,US,AS7922 
50.208.217.172,50.208.218.139,isp,US,AS7922 
50.208.218.140,50.208.218.143,business,US,AS7922 
50.208.218.144,50.208.220.15,isp,US,AS7922 
50.208.220.16,50.208.220.19,business,US,AS7922 
50.208.220.20,50.208.223.31,isp,US,AS7922 
50.208.223.32,50.208.223.35,business,US,AS7922 
50.208.223.36,50.208.241.115,isp,US,AS7922 
50.208.241.116,50.208.241.119,business,US,AS7922 
50.208.241.120,50.208.241.135,isp,US,AS7922 
50.208.241.136,50.208.241.139,business,US,AS7922 
50.208.241.140,50.208.242.119,isp,US,AS7922 
50.208.242.120,50.208.242.123,business,US,AS7922 
50.208.242.124,50.208.251.115,isp,US,AS7922 
50.208.251.116,50.208.251.119,business,US,AS7922 
50.208.251.120,50.209.27.207,isp,US,AS7922 
