99.151.60.24,99.151.60.31,business,US,AS7018 
99.151.245.192,99.151.246.7,isp,US,AS7018 
99.151.246.8,99.151.246.15,business,US,AS7018 
99.151.246.16,99.151.246.47,isp,US,AS7018 
99.151.246.48,99.151.246.55,business,US,AS7018 
99.151.246.56,99.151.246.79,isp,US,AS7018 
99.151.246.80,99.151.246.95,business,US,AS7018 
99.151.246.96,99.151.246.119,isp,US,AS7018 
99.151.246.120,99.151.246.127,business,US,AS7018 
99.151.246.128,99.151.246.167,isp,US,AS7018 
99.151.246.168,99.151.246.199,business,US,AS7018 
99.151.246.200,99.151.246.247,isp,US,AS7018 
99.151.246.248,99.151.246.255,business,US,AS7018 
99.151.247.0,99.151.247.39,isp,US,AS7018 
99.151.247.40,99.151.247.47,business,US,AS7018 
99.151.247.48,99.151.247.71,isp,US,AS7018 
99.151.247.72,99.151.247.79,business,US,AS7018 
99.151.247.80,99.151.247.159,isp,US,AS7018 
99.151.247.160,99.151.247.167,business,US,AS7018 
99.151.247.168,99.151.247.199,isp,US,AS7018 
99.151.247.200,99.151.247.215,business,US,AS7018 
99.151.247.216,99.152.10.255,isp,US,AS7018 
