213.215.0.0,213.215.27.255,isp,FR 
213.215.169.216,213.215.169.231,isp,IT 
213.215.169.232,213.215.169.247,business,IT 
213.215.169.248,213.215.170.15,isp,IT 
213.215.170.16,213.215.170.31,business,IT 
213.215.170.32,213.215.170.63,isp,IT 
213.215.170.64,213.215.170.111,business,IT 
213.215.170.112,213.215.170.127,business,DE 
213.215.170.128,213.215.170.159,business,IT 
213.215.170.160,213.215.170.167,isp,IT 
213.215.170.168,213.215.170.191,business,IT 
213.215.170.192,213.215.170.215,isp,IT 
213.215.170.216,213.215.170.239,business,IT 
213.215.170.240,213.215.170.255,isp,IT 
213.215.171.0,213.215.171.31,business,IT 
213.215.171.32,213.215.171.39,isp,IT 
213.215.171.40,213.215.171.47,business,IT 
213.215.171.48,213.215.171.56,isp,IT 
213.215.171.57,213.215.171.88,business,IT 
213.215.171.89,213.215.171.95,isp,IT 
213.215.171.96,213.215.171.115,business,IT 
213.215.171.116,213.215.171.119,isp,IT 
213.215.171.120,213.215.171.127,business,IT 
213.215.171.128,213.215.171.135,isp,IT 
213.215.171.136,213.215.171.151,business,IT 
213.215.171.152,213.215.171.159,isp,IT 
213.215.171.160,213.215.171.167,business,IT 
213.215.171.168,213.215.171.215,isp,IT 
213.215.171.216,213.215.171.231,business,IT 
213.215.171.232,213.215.171.255,isp,IT 
213.215.172.0,213.215.172.15,business,IT 
213.215.172.16,213.215.172.55,isp,IT 
213.215.172.56,213.215.172.79,business,IT 
213.215.172.80,213.215.172.127,isp,IT 
213.215.172.128,213.215.172.143,business,IT 
213.215.172.144,213.215.172.151,isp,IT 
213.215.172.152,213.215.172.159,business,IT 
213.215.172.160,213.215.172.175,isp,IT 
213.215.172.176,213.215.172.183,business,GB 
213.215.172.184,213.215.172.191,business,IT 
213.215.172.192,213.215.172.247,isp,IT 
213.215.172.248,213.215.172.255,business,IT 
213.215.173.0,213.215.173.127,isp,IT 
213.215.173.128,213.215.173.135,business,IT 
213.215.173.136,213.215.173.143,isp,IT 
213.215.173.144,213.215.173.151,business,IT 
213.215.173.152,213.215.173.175,isp,IT 
213.215.173.176,213.215.173.191,business,IT 
213.215.173.192,213.215.173.207,isp,IT 
213.215.173.208,213.215.173.239,business,IT 
213.215.173.240,213.215.174.15,isp,IT 
213.215.174.16,213.215.174.23,business,IT 
213.215.174.24,213.215.174.95,isp,IT 
213.215.174.96,213.215.174.111,business,IT 
213.215.174.112,213.215.174.127,isp,IT 
213.215.174.128,213.215.174.135,business,IT 
213.215.174.136,213.215.174.143,isp,IT 
213.215.174.144,213.215.174.175,business,IT 
213.215.174.176,213.215.176.7,isp,IT 
213.215.176.8,213.215.176.31,business,IT 
213.215.176.32,213.215.176.39,isp,IT 
213.215.176.40,213.215.176.47,business,IT 
213.215.176.48,213.215.176.55,isp,IT 
213.215.176.56,213.215.176.79,business,IT 
213.215.176.80,213.215.176.87,isp,IT 
213.215.176.88,213.215.176.103,business,IT 
213.215.176.104,213.215.176.143,isp,IT 
213.215.176.144,213.215.176.199,business,IT 
213.215.176.200,213.215.176.207,isp,IT 
213.215.176.208,213.215.176.239,business,IT 
213.215.176.240,213.215.176.247,isp,IT 
213.215.176.248,213.215.176.255,business,IT 
213.215.177.0,213.215.177.255,isp,IT 
213.215.178.0,213.215.178.255,business,IT 
213.215.179.0,213.215.179.31,isp,IT 
213.215.179.32,213.215.179.79,business,IT 
213.215.179.80,213.215.179.103,isp,IT 
213.215.179.104,213.215.179.111,business,IT 
213.215.179.112,213.215.179.143,isp,IT 
213.215.179.144,213.215.179.151,business,IT 
213.215.179.152,213.215.179.159,isp,IT 
213.215.179.160,213.215.179.175,business,IT 
213.215.179.176,213.215.179.183,isp,IT 
213.215.179.184,213.215.179.191,business,IT 
213.215.179.192,213.215.179.207,isp,IT 
213.215.179.208,213.215.179.255,business,IT 
213.215.180.0,213.215.180.15,education,IT 
213.215.180.16,213.215.180.31,business,IT 
213.215.180.32,213.215.180.55,isp,IT 
213.215.180.56,213.215.180.71,business,IT 
213.215.180.72,213.215.180.79,isp,IT 
213.215.180.80,213.215.180.87,business,IT 
213.215.180.88,213.215.180.111,isp,IT 
213.215.180.112,213.215.180.119,business,IT 
213.215.180.120,213.215.180.127,isp,IT 
213.215.180.128,213.215.180.159,business,IT 
213.215.180.160,213.215.180.167,isp,IT 
213.215.180.168,213.215.180.191,business,IT 
213.215.180.192,213.215.180.207,isp,IT 
213.215.180.208,213.215.180.231,business,IT 
213.215.180.232,213.215.180.247,isp,IT 
213.215.180.248,213.215.180.255,business,IT 
213.215.181.0,213.215.181.31,isp,IT 
213.215.181.32,213.215.181.63,business,IT 
213.215.181.64,213.215.181.127,isp,IT 
213.215.181.128,213.215.183.63,business,IT 
213.215.183.64,213.215.183.95,isp,IT 
213.215.183.96,213.215.183.135,business,IT 
213.215.183.136,213.215.183.143,isp,IT 
213.215.183.144,213.215.183.159,business,IT 
213.215.183.160,213.215.183.183,isp,IT 
213.215.183.184,213.215.183.191,business,GB 
213.215.183.192,213.215.183.207,business,IT 
213.215.183.208,213.215.183.215,isp,IT 
213.215.183.216,213.215.183.231,business,IT 
213.215.183.232,213.215.183.239,isp,IT 
213.215.183.240,213.215.183.255,business,IT 
213.215.184.0,213.215.185.255,isp,IT 
213.215.186.0,213.215.187.255,education,IT 
213.215.188.0,213.215.188.31,business,IT 
213.215.188.32,213.215.188.63,isp,IT 
213.215.188.64,213.215.188.127,business,IT 
213.215.188.128,213.215.188.255,isp,IT 
213.215.189.0,213.215.189.31,business,IT 
213.215.189.32,213.215.189.39,isp,IT 
213.215.189.40,213.215.189.55,business,IT 
213.215.189.56,213.215.189.63,isp,IT 
213.215.189.64,213.215.189.71,business,IT 
213.215.189.72,213.215.189.79,isp,IT 
213.215.189.80,213.215.189.111,business,IT 
213.215.189.112,213.215.189.143,isp,IT 
213.215.189.144,213.215.189.159,business,IT 
213.215.189.160,213.215.189.191,isp,IT 
213.215.189.192,213.215.189.231,business,IT 
213.215.189.232,213.215.190.7,isp,IT 
213.215.190.8,213.215.190.15,isp,FR 
213.215.190.16,213.215.190.23,isp,GB 
213.215.190.24,213.215.190.63,business,IT 
213.215.190.64,213.215.190.127,isp,IT 
213.215.190.128,213.215.190.159,business,IT 
213.215.190.160,213.215.190.167,isp,IT 
213.215.190.168,213.215.190.191,business,IT 
213.215.190.192,213.215.190.199,isp,IT 
213.215.190.200,213.215.190.207,business,IT 
213.215.190.208,213.215.190.215,isp,IT 
213.215.190.216,213.215.190.239,business,IT 
213.215.190.240,213.215.190.255,isp,IT 
213.215.191.0,213.215.191.15,business,IT 
213.215.191.16,213.215.191.23,isp,IT 
213.215.191.24,213.215.191.31,business,IT 
213.215.191.32,213.215.191.39,isp,IT 
213.215.191.40,213.215.191.47,business,IT 
213.215.191.48,213.215.191.63,isp,IT 
213.215.191.64,213.215.191.191,business,IT 
213.215.191.192,213.215.192.255,isp,IT 
213.215.193.0,213.215.193.11,business,IT 
213.215.193.12,213.215.193.255,isp,IT 
213.215.194.0,213.215.194.159,business,IT 
213.215.194.160,213.215.195.15,isp,IT 
213.215.195.16,213.215.195.63,business,IT 
213.215.195.64,213.215.195.95,isp,IT 
213.215.195.96,213.215.195.191,business,IT 
213.215.195.192,213.215.196.15,isp,IT 
213.215.196.16,213.215.196.159,business,IT 
213.215.196.160,213.215.196.167,isp,IT 
213.215.196.168,213.215.196.175,business,NL 
213.215.196.176,213.215.196.207,business,IT 
213.215.196.208,213.215.196.223,isp,IT 
213.215.196.224,213.215.198.31,business,IT 
213.215.198.32,213.215.198.63,isp,IT 
213.215.198.64,213.215.199.63,business,IT 
213.215.199.64,213.215.199.71,business,GB 
213.215.199.72,213.215.199.79,isp,IT 
213.215.199.80,213.215.199.95,business,IT 
213.215.199.96,213.215.199.111,isp,IT 
213.215.199.112,213.215.199.127,business,IT 
213.215.199.128,213.215.199.159,isp,IT 
213.215.199.160,213.215.199.223,business,IT 
213.215.199.224,213.215.200.7,isp,IT 
213.215.200.8,213.215.200.23,business,IT 
213.215.200.24,213.215.200.71,isp,IT 
213.215.200.72,213.215.200.79,business,IT 
213.215.200.80,213.215.200.95,isp,IT 
213.215.200.96,213.215.200.103,business,IT 
213.215.200.104,213.215.200.111,isp,IT 
213.215.200.112,213.215.200.135,business,IT 
213.215.200.136,213.215.200.159,isp,IT 
213.215.200.160,213.215.200.175,business,IT 
213.215.200.176,213.215.200.191,isp,IT 
213.215.200.192,213.215.200.199,business,IT 
213.215.200.200,213.215.200.207,isp,IT 
213.215.200.208,213.215.200.215,business,IT 
213.215.200.216,213.215.200.223,isp,IT 
213.215.200.224,213.215.200.231,business,IT 
213.215.200.232,213.215.200.239,isp,IT 
213.215.200.240,213.215.200.247,business,IT 
213.215.200.248,213.215.200.255,isp,IT 
213.215.201.0,213.215.201.15,business,IT 
213.215.201.16,213.215.201.23,isp,IT 
213.215.201.24,213.215.201.87,business,IT 
213.215.201.88,213.215.201.111,isp,IT 
213.215.201.112,213.215.201.127,business,IT 
213.215.201.128,213.215.201.135,isp,IT 
213.215.201.136,213.215.201.159,business,IT 
213.215.201.160,213.215.201.183,isp,IT 
213.215.201.184,213.215.202.111,business,IT 
213.215.202.112,213.215.202.127,isp,IT 
213.215.202.128,213.215.202.175,business,IT 
213.215.202.176,213.215.202.223,isp,IT 
213.215.202.224,213.215.202.231,business,IT 
213.215.202.232,213.215.202.239,isp,IT 
213.215.202.240,213.215.202.255,business,IT 
213.215.203.0,213.215.204.15,isp,IT 
213.215.204.16,213.215.204.31,business,IT 
213.215.204.32,213.215.204.71,isp,IT 
213.215.204.72,213.215.204.79,business,IT 
213.215.204.80,213.215.204.87,isp,IT 
213.215.204.88,213.215.204.95,business,IT 
213.215.204.96,213.215.204.127,isp,IT 
213.215.204.128,213.215.204.159,business,IT 
213.215.204.160,213.215.204.191,isp,IT 
213.215.204.192,213.215.204.199,business,IT 
213.215.204.200,213.215.204.207,isp,IT 
213.215.204.208,213.215.204.215,business,IT 
213.215.204.216,213.215.204.247,isp,IT 
213.215.204.248,213.215.204.255,business,IT 
213.215.205.0,213.215.206.31,isp,IT 
213.215.206.32,213.215.206.55,business,IT 
213.215.206.56,213.215.206.127,isp,IT 
213.215.206.128,213.215.206.159,business,IT 
213.215.206.160,213.215.206.175,isp,IT 
213.215.206.176,213.215.206.255,business,IT 
213.215.207.0,213.215.208.255,isp,IT 
213.215.209.0,213.215.209.23,business,IT 
213.215.209.24,213.215.209.31,isp,IT 
213.215.209.32,213.215.209.63,business,IT 
213.215.209.64,213.215.209.79,isp,IT 
213.215.209.80,213.215.209.87,business,ES 
213.215.209.88,213.215.209.119,business,IT 
213.215.209.120,213.215.209.135,isp,IT 
213.215.209.136,213.215.209.175,business,IT 
213.215.209.176,213.215.209.191,isp,IT 
213.215.209.192,213.215.209.207,business,IT 
213.215.209.208,213.215.209.223,isp,IT 
213.215.209.224,213.215.209.255,business,IT 
213.215.210.0,213.215.210.255,isp,IT 
213.215.211.0,213.215.211.7,business,IT 
213.215.211.8,213.215.211.15,isp,IT 
213.215.211.16,213.215.211.23,business,IT 
213.215.211.24,213.215.211.47,isp,IT 
213.215.211.48,213.215.211.79,business,IT 
213.215.211.80,213.215.211.87,isp,IT 
213.215.211.88,213.215.211.95,business,IT 
213.215.211.96,213.215.211.103,isp,IT 
213.215.211.104,213.215.211.107,business,IT 
213.215.211.108,213.215.211.111,isp,IT 
213.215.211.112,213.215.211.119,business,IT 
213.215.211.120,213.215.211.127,isp,IT 
213.215.211.128,213.215.211.159,business,IT 
213.215.211.160,213.215.211.175,isp,IT 
213.215.211.176,213.215.211.183,business,IT 
213.215.211.184,213.215.211.191,isp,IT 
213.215.211.192,213.215.211.199,isp,FR 
213.215.211.200,213.215.211.215,business,IT 
213.215.211.216,213.215.211.255,isp,IT 
213.215.212.0,213.215.212.7,business,IT 
213.215.212.8,213.215.212.15,isp,IT 
213.215.212.16,213.215.212.47,business,IT 
213.215.212.48,213.215.212.55,isp,IT 
