213.131.0.0,213.131.1.127,business,RU,AS12925 
213.131.173.112,213.131.173.123,business,GB,AS8607 
213.131.173.124,213.131.173.159,hosting,GB,AS8607 
213.131.173.160,213.131.173.175,business,GB,AS8607 
213.131.173.176,213.131.173.179,hosting,GB,AS8607 
213.131.173.180,213.131.173.255,business,GB,AS8607 
213.131.174.0,213.131.174.103,hosting,GB,AS8607 
213.131.174.104,213.131.174.111,business,GB,AS8607 
213.131.174.112,213.131.175.3,hosting,GB,AS8607 
213.131.175.4,213.131.175.7,business,GB,AS8607 
213.131.175.8,213.131.175.9,hosting,GB,AS8607 
213.131.175.10,213.131.175.13,isp,GB,AS8607 
213.131.175.14,213.131.175.17,business,GB,AS8607 
213.131.175.18,213.131.175.19,isp,GB,AS8607 
213.131.175.20,213.131.175.23,business,GB,AS8607 
213.131.175.24,213.131.175.27,hosting,GB,AS8607 
213.131.175.28,213.131.175.29,isp,GB,AS8607 
213.131.175.30,213.131.175.79,business,GB,AS8607 
213.131.175.80,213.131.175.87,education,GB,AS8607 
213.131.175.88,213.131.175.119,business,GB,AS8607 
213.131.175.120,213.131.175.131,hosting,GB,AS8607 
213.131.175.132,213.131.175.135,isp,GB,AS8607 
213.131.175.136,213.131.175.143,hosting,GB,AS8607 
213.131.175.144,213.131.175.159,isp,GB,AS8607 
213.131.175.160,213.131.175.179,business,GB,AS8607 
213.131.175.180,213.131.175.183,isp,GB,AS8607 
213.131.175.184,213.131.175.191,business,GB,AS8607 
213.131.175.192,213.131.175.197,isp,GB,AS8607 
213.131.175.198,213.131.175.199,business,GB,AS8607 
213.131.175.200,213.131.175.203,isp,GB,AS8607 
213.131.175.204,213.131.175.239,business,GB,AS8607 
213.131.175.240,213.131.175.247,isp,GB,AS8607 
213.131.175.248,213.131.175.249,business,GB,AS8607 
213.131.175.250,213.131.176.7,hosting,GB,AS8607 
213.131.176.8,213.131.176.15,business,GB,AS8607 
213.131.176.16,213.131.176.47,hosting,GB,AS8607 
213.131.176.48,213.131.176.79,business,GB,AS8607 
213.131.176.80,213.131.176.159,hosting,GB,AS8607 
213.131.176.160,213.131.176.167,business,GB,AS8607 
213.131.176.168,213.131.176.223,hosting,GB,AS8607 
213.131.176.224,213.131.176.247,business,GB,AS8607 
213.131.176.248,213.131.177.15,hosting,GB,AS8607 
213.131.177.16,213.131.177.23,business,GB,AS8607 
213.131.177.24,213.131.177.31,hosting,GB,AS8607 
213.131.177.32,213.131.177.211,business,GB,AS8607 
213.131.177.212,213.131.177.215,hosting,GB,AS8607 
213.131.177.216,213.131.177.219,business,GB,AS8607 
213.131.177.220,213.131.177.221,isp,GB,AS8607 
213.131.177.222,213.131.177.223,business,GB,AS8607 
213.131.177.224,213.131.177.231,isp,GB,AS8607 
213.131.177.232,213.131.177.255,business,GB,AS8607 
213.131.178.0,213.131.178.7,hosting,GB,AS8607 
213.131.178.8,213.131.178.55,business,GB,AS8607 
213.131.178.56,213.131.178.63,hosting,GB,AS8607 
213.131.178.64,213.131.178.87,business,GB,AS8607 
213.131.178.88,213.131.179.31,hosting,GB,AS8607 
213.131.179.32,213.131.179.47,business,GB,AS8607 
213.131.179.48,213.131.179.63,hosting,GB,AS8607 
213.131.179.64,213.131.179.127,business,GB,AS8607 
213.131.179.128,213.131.179.191,hosting,GB,AS8607 
213.131.179.192,213.131.179.199,business,GB,AS8607 
213.131.179.200,213.131.179.207,isp,GB,AS8607 
213.131.179.208,213.131.180.7,hosting,GB,AS8607 
213.131.180.8,213.131.180.15,business,GB,AS8607 
213.131.180.16,213.131.180.23,isp,GB,AS8607 
213.131.180.24,213.131.180.27,hosting,GB,AS8607 
213.131.180.28,213.131.180.47,education,GB,AS8607 
213.131.180.48,213.131.180.127,business,GB,AS8607 
213.131.180.128,213.131.180.255,hosting,GB,AS8607 
213.131.181.0,213.131.181.255,business,GB,AS8607 
213.131.182.0,213.131.182.15,isp,GB,AS8607 
213.131.182.16,213.131.182.47,business,GB,AS8607 
213.131.182.48,213.131.182.63,isp,GB,AS8607 
213.131.182.64,213.131.182.87,business,GB,AS8607 
213.131.182.88,213.131.182.91,education,GB,AS8607 
213.131.182.92,213.131.182.127,business,GB,AS8607 
213.131.182.128,213.131.182.143,education,GB,AS8607 
213.131.182.144,213.131.182.163,business,GB,AS8607 
213.131.182.164,213.131.182.167,hosting,GB,AS8607 
213.131.182.168,213.131.182.191,business,GB,AS8607 
213.131.182.192,213.131.182.223,hosting,GB,AS8607 
213.131.182.224,213.131.182.255,business,GB,AS8607 
213.131.183.0,213.131.183.3,hosting,GB,AS8607 
213.131.183.4,213.131.183.7,business,GB,AS8607 
213.131.183.8,213.131.183.11,hosting,GB,AS8607 
213.131.183.12,213.131.183.27,business,GB,AS8607 
213.131.183.28,213.131.183.29,hosting,GB,AS8607 
213.131.183.30,213.131.183.31,education,GB,AS8607 
213.131.183.32,213.131.183.71,business,GB,AS8607 
213.131.183.72,213.131.183.79,hosting,GB,AS8607 
213.131.183.80,213.131.183.87,isp,GB,AS8607 
213.131.183.88,213.131.183.95,hosting,GB,AS8607 
213.131.183.96,213.131.183.143,business,GB,AS8607 
213.131.183.144,213.131.183.147,hosting,GB,AS8607 
213.131.183.148,213.131.183.183,business,GB,AS8607 
213.131.183.184,213.131.183.187,hosting,GB,AS8607 
213.131.183.188,213.131.183.255,business,GB,AS8607 
213.131.184.0,213.131.184.1,hosting,GB,AS8607 
213.131.184.2,213.131.184.5,business,GB,AS8607 
213.131.184.6,213.131.184.7,isp,GB,AS8607 
213.131.184.8,213.131.184.19,business,GB,AS8607 
213.131.184.20,213.131.184.21,hosting,GB,AS8607 
213.131.184.22,213.131.184.39,business,GB,AS8607 
213.131.184.40,213.131.184.47,isp,GB,AS8607 
213.131.184.48,213.131.184.79,business,GB,AS8607 
213.131.184.80,213.131.184.99,hosting,GB,AS8607 
213.131.184.100,213.131.184.111,business,GB,AS8607 
213.131.184.112,213.131.184.127,hosting,GB,AS8607 
213.131.184.128,213.131.184.167,business,GB,AS8607 
213.131.184.168,213.131.184.175,isp,GB,AS8607 
213.131.184.176,213.131.184.255,business,GB,AS8607 
213.131.185.0,213.131.185.3,hosting,GB,AS8607 
213.131.185.4,213.131.185.7,business,GB,AS8607 
213.131.185.8,213.131.185.15,isp,GB,AS8607 
213.131.185.16,213.131.185.47,business,GB,AS8607 
213.131.185.48,213.131.185.55,education,GB,AS8607 
213.131.185.56,213.131.185.63,business,GB,AS8607 
213.131.185.64,213.131.185.239,hosting,GB,AS8607 
213.131.185.240,213.131.185.247,business,GB,AS8607 
213.131.185.248,213.131.185.255,hosting,GB,AS8607 
213.131.186.0,213.131.186.7,business,GB,AS8607 
213.131.186.8,213.131.186.23,hosting,GB,AS8607 
213.131.186.24,213.131.186.39,business,GB,AS8607 
213.131.186.40,213.131.186.255,hosting,GB,AS8607 
213.131.187.0,213.131.187.7,business,GB,AS8607 
213.131.187.8,213.131.187.23,hosting,GB,AS8607 
213.131.187.24,213.131.187.31,business,GB,AS8607 
213.131.187.32,213.131.187.79,hosting,GB,AS8607 
213.131.187.80,213.131.187.87,business,GB,AS8607 
213.131.187.88,213.131.187.103,hosting,GB,AS8607 
213.131.187.104,213.131.187.111,business,GB,AS8607 
213.131.187.112,213.131.187.119,hosting,GB,AS8607 
213.131.187.120,213.131.187.159,business,GB,AS8607 
213.131.187.160,213.131.187.167,hosting,GB,AS8607 
213.131.187.168,213.131.187.175,business,GB,AS8607 
213.131.187.176,213.131.187.215,hosting,GB,AS8607 
213.131.187.216,213.131.187.247,business,GB,AS8607 
213.131.187.248,213.131.187.255,hosting,GB,AS8607 
213.131.188.0,213.131.188.7,business,GB,AS8607 
213.131.188.8,213.131.188.39,hosting,GB,AS8607 
213.131.188.40,213.131.188.47,business,GB,AS8607 
213.131.188.48,213.131.188.55,isp,GB,AS8607 
213.131.188.56,213.131.188.63,hosting,GB,AS8607 
213.131.188.64,213.131.188.71,business,GB,AS8607 
213.131.188.72,213.131.188.95,hosting,GB,AS8607 
213.131.188.96,213.131.188.127,business,GB,AS8607 
213.131.188.128,213.131.188.151,hosting,GB,AS8607 
213.131.188.152,213.131.188.175,business,GB,AS8607 
213.131.188.176,213.131.188.191,hosting,GB,AS8607 
213.131.188.192,213.131.188.223,business,GB,AS8607 
213.131.188.224,213.131.188.247,hosting,GB,AS8607 
213.131.188.248,213.131.189.7,business,GB,AS8607 
213.131.189.8,213.131.189.23,hosting,GB,AS8607 
213.131.189.24,213.131.189.39,business,GB,AS8607 
213.131.189.40,213.131.189.47,hosting,GB,AS8607 
213.131.189.48,213.131.189.95,business,GB,AS8607 
213.131.189.96,213.131.189.151,hosting,GB,AS8607 
213.131.189.152,213.131.189.175,business,GB,AS8607 
213.131.189.176,213.131.189.191,hosting,GB,AS8607 
213.131.189.192,213.131.189.199,business,GB,AS8607 
213.131.189.200,213.131.189.223,hosting,GB,AS8607 
213.131.189.224,213.131.190.15,business,GB,AS8607 
213.131.190.16,213.131.190.23,hosting,GB,AS8607 
213.131.190.24,213.131.190.47,business,GB,AS8607 
213.131.190.48,213.131.190.55,hosting,GB,AS8607 
213.131.190.56,213.131.190.63,business,GB,AS8607 
213.131.190.64,213.131.190.103,hosting,GB,AS8607 
213.131.190.104,213.131.190.159,business,GB,AS8607 
213.131.190.160,213.131.190.167,hosting,GB,AS8607 
213.131.190.168,213.131.190.175,business,GB,AS8607 
213.131.190.176,213.131.190.223,hosting,GB,AS8607 
213.131.190.224,213.131.190.239,business,GB,AS8607 
213.131.190.240,213.131.190.255,hosting,GB,AS8607 
213.131.191.0,213.131.191.7,isp,GB,AS8607 
213.131.191.8,213.131.191.31,business,GB,AS8607 
213.131.191.32,213.131.191.95,hosting,GB,AS8607 
213.131.191.96,213.131.191.111,business,GB,AS8607 
213.131.191.112,213.131.191.119,hosting,GB,AS8607 
213.131.191.120,213.131.191.127,business,GB,AS8607 
213.131.191.128,213.131.191.151,hosting,GB,AS8607 
213.131.191.152,213.131.191.167,business,GB,AS8607 
213.131.191.168,213.131.191.183,hosting,GB,AS8607 
213.131.191.184,213.131.191.191,business,GB,AS8607 
213.131.191.192,213.131.191.207,hosting,GB,AS8607 
213.131.191.208,213.131.191.255,business,GB,AS8607 
213.131.192.0,213.131.192.255,business,DE,AS12657 
213.131.193.0,213.131.193.7,hosting,DE,AS12657 
213.131.193.8,213.131.193.15,business,DE,AS12657 
213.131.193.16,213.131.193.127,hosting,DE,AS12657 
213.131.193.128,213.131.193.192,business,DE,AS12657 
213.131.193.193,213.131.223.255,hosting,DE,AS12657 
213.131.224.0,213.131.224.63,business,DE,AS61157 
213.131.224.64,213.131.224.95,hosting,DE,AS61157 
213.131.224.96,213.131.224.127,business,DE,AS61157 
213.131.224.128,213.131.225.39,hosting,DE,AS61157 
213.131.225.40,213.131.225.47,business,DE,AS61157 
213.131.225.48,213.131.225.255,hosting,DE,AS61157 
213.131.226.0,213.131.226.255,business,DE,AS61157 
213.131.227.0,213.131.228.79,hosting,DE,AS61157 
213.131.228.80,213.131.228.111,business,DE,AS61157 
