80.244.0.0,80.244.0.255,hosting,RU,AS49326 
80.244.210.228,80.244.210.231,business,DE,AS24637 
80.244.210.232,80.244.212.255,hosting,DE,AS24637 
80.244.213.0,80.244.213.31,business,DE,AS24637 
80.244.213.32,80.244.213.35,hosting,DE,AS24637 
80.244.213.36,80.244.213.51,business,DE,AS24637 
80.244.213.52,80.244.213.55,hosting,DE,AS24637 
80.244.213.56,80.244.213.67,business,DE,AS24637 
80.244.213.68,80.244.213.79,hosting,DE,AS24637 
80.244.213.80,80.244.213.87,business,DE,AS24637 
80.244.213.88,80.244.213.95,hosting,DE,AS24637 
80.244.213.96,80.244.213.159,business,DE,AS24637 
80.244.213.160,80.244.213.167,hosting,DE,AS24637 
80.244.213.168,80.244.213.199,business,DE,AS24637 
80.244.213.200,80.244.213.207,hosting,DE,AS24637 
80.244.213.208,80.244.213.239,business,DE,AS24637 
80.244.213.240,80.244.213.255,hosting,DE,AS24637 
80.244.214.0,80.244.214.3,business,DE,AS24637 
80.244.214.4,80.244.214.7,isp,DE,AS24637 
80.244.214.8,80.244.214.15,hosting,DE,AS24637 
80.244.214.16,80.244.214.23,business,DE,AS24637 
80.244.214.24,80.244.214.31,hosting,DE,AS24637 
80.244.214.32,80.244.214.35,business,DE,AS24637 
80.244.214.36,80.244.214.47,hosting,DE,AS24637 
80.244.214.48,80.244.214.55,business,DE,AS24637 
80.244.214.56,80.244.214.63,hosting,DE,AS24637 
80.244.214.64,80.244.214.103,business,DE,AS24637 
80.244.214.104,80.244.214.107,isp,DE,AS24637 
80.244.214.108,80.244.214.127,business,DE,AS24637 
80.244.214.128,80.244.214.135,hosting,DE,AS24637 
80.244.214.136,80.244.214.151,business,DE,AS24637 
80.244.214.152,80.244.214.159,hosting,DE,AS24637 
80.244.214.160,80.244.214.167,business,DE,AS24637 
80.244.214.168,80.244.214.175,hosting,DE,AS24637 
80.244.214.176,80.244.214.207,business,DE,AS24637 
80.244.214.208,80.244.214.211,hosting,DE,AS24637 
80.244.214.212,80.244.215.43,business,DE,AS24637 
80.244.215.44,80.244.215.47,isp,DE,AS24637 
80.244.215.48,80.244.215.63,business,DE,AS24637 
80.244.215.64,80.244.215.71,hosting,DE,AS24637 
80.244.215.72,80.244.215.79,business,DE,AS24637 
80.244.215.80,80.244.215.87,hosting,DE,AS24637 
80.244.215.88,80.244.215.119,business,DE,AS24637 
80.244.215.120,80.244.215.127,hosting,DE,AS24637 
80.244.215.128,80.244.215.175,business,DE,AS24637 
80.244.215.176,80.244.215.183,hosting,DE,AS24637 
80.244.215.184,80.244.215.207,business,DE,AS24637 
80.244.215.208,80.244.215.223,hosting,DE,AS24637 
80.244.215.224,80.244.215.231,business,DE,AS24637 
80.244.215.232,80.244.215.235,isp,DE,AS24637 
80.244.215.236,80.244.215.239,business,DE,AS24637 
80.244.215.240,80.244.215.255,hosting,DE,AS24637 
80.244.216.0,80.244.216.127,hosting,GB,AS24637 
80.244.216.128,80.244.216.159,business,GB,AS24637 
80.244.216.160,80.244.216.167,hosting,GB,AS24637 
80.244.216.168,80.244.216.215,business,GB,AS24637 
80.244.216.216,80.244.216.223,hosting,GB,AS24637 
80.244.216.224,80.244.216.235,business,GB,AS24637 
80.244.216.236,80.244.216.255,hosting,GB,AS24637 
80.244.217.0,80.244.217.15,business,GB,AS24637 
80.244.217.16,80.244.217.23,business,DE,AS24637 
80.244.217.24,80.244.217.31,hosting,DE,AS24637 
80.244.217.32,80.244.217.39,business,GB,AS24637 
80.244.217.40,80.244.217.47,hosting,GB,AS24637 
80.244.217.48,80.244.217.55,business,GB,AS24637 
80.244.217.56,80.244.217.71,business,DE,AS24637 
80.244.217.72,80.244.217.87,business,GB,AS24637 
80.244.217.88,80.244.217.95,business,DE,AS24637 
80.244.217.96,80.244.217.103,hosting,GB,AS24637 
80.244.217.104,80.244.217.119,business,GB,AS24637 
80.244.217.120,80.244.217.143,hosting,GB,AS24637 
80.244.217.144,80.244.217.167,business,GB,AS24637 
80.244.217.168,80.244.217.175,hosting,GB,AS24637 
80.244.217.176,80.244.217.199,business,GB,AS24637 
80.244.217.200,80.244.217.247,hosting,GB,AS24637 
80.244.217.248,80.244.217.255,business,GB,AS24637 
80.244.218.0,80.244.218.15,hosting,NL,AS24637 
80.244.218.16,80.244.218.23,hosting,DE,AS24637 
80.244.218.24,80.244.218.31,business,NL,AS24637 
80.244.218.32,80.244.218.47,hosting,DE,AS24637 
80.244.218.48,80.244.218.55,business,NL,AS24637 
80.244.218.56,80.244.218.63,hosting,DE,AS24637 
80.244.218.64,80.244.218.67,business,NL,AS24637 
80.244.218.68,80.244.218.79,hosting,DE,AS24637 
80.244.218.80,80.244.218.119,business,NL,AS24637 
80.244.218.120,80.244.218.127,business,DE,AS24637 
80.244.218.128,80.244.218.167,business,NL,AS24637 
80.244.218.168,80.244.218.183,hosting,DE,AS24637 
80.244.218.184,80.244.218.207,business,NL,AS24637 
80.244.218.208,80.244.219.227,hosting,DE,AS24637 
80.244.219.228,80.244.219.231,isp,DE,AS24637 
80.244.219.232,80.244.220.127,hosting,DE,AS24637 
80.244.220.128,80.244.220.135,business,BE,AS24637 
80.244.220.136,80.244.220.239,hosting,DE,AS24637 
80.244.220.240,80.244.220.255,hosting,BE,AS24637 
80.244.221.0,80.244.222.63,hosting,DE,AS24637 
80.244.222.64,80.244.222.71,business,IT,AS24637 
80.244.222.72,80.244.222.79,hosting,IT,AS24637 
80.244.222.80,80.244.222.95,business,IT,AS24637 
80.244.222.96,80.244.222.107,hosting,IT,AS24637 
80.244.222.108,80.244.222.183,business,IT,AS24637 
80.244.222.184,80.244.222.187,hosting,DE,AS24637 
80.244.222.188,80.244.222.207,business,IT,AS24637 
80.244.222.208,80.244.222.215,hosting,DE,AS24637 
80.244.222.216,80.244.222.231,business,IT,AS24637 
80.244.222.232,80.244.222.239,hosting,DE,AS24637 
80.244.222.240,80.244.222.247,business,IT,AS24637 
80.244.222.248,80.244.222.255,hosting,DE,AS24637 
80.244.223.0,80.244.223.23,hosting,IT,AS24637 
80.244.223.24,80.244.223.31,business,IT,AS24637 
80.244.223.32,80.244.223.39,hosting,DE,AS24637 
80.244.223.40,80.244.223.47,hosting,IT,AS24637 
80.244.223.48,80.244.223.95,business,IT,AS24637 
80.244.223.96,80.244.223.103,hosting,DE,AS24637 
80.244.223.104,80.244.223.159,business,IT,AS24637 
80.244.223.160,80.244.223.255,hosting,DE,AS24637 
80.244.224.0,80.244.239.255,business,RU,AS21353 
80.244.240.0,80.244.240.23,hosting,DE,AS31333 
80.244.240.24,80.244.240.31,business,DE,AS31333 
80.244.240.32,80.244.240.223,hosting,DE,AS31333 
80.244.240.224,80.244.240.231,business,DE,AS31333 
80.244.240.232,80.244.240.247,hosting,DE,AS31333 
80.244.240.248,80.244.241.79,business,DE,AS31333 
80.244.241.80,80.244.241.87,hosting,DE,AS31333 
80.244.241.88,80.244.241.95,business,DE,AS31333 
80.244.241.96,80.244.241.127,hosting,DE,AS31333 
80.244.241.128,80.244.241.159,business,DE,AS31333 
80.244.241.160,80.244.241.191,hosting,DE,AS31333 
80.244.241.192,80.244.241.223,business,DE,AS31333 
80.244.241.224,80.244.242.95,hosting,DE,AS31333 
80.244.242.96,80.244.242.99,hosting,AT,AS31333 
80.244.242.100,80.244.242.111,business,DE,AS31333 
80.244.242.112,80.244.242.127,hosting,DE,AS31333 
80.244.242.128,80.244.242.159,business,DE,AS31333 
80.244.242.160,80.244.242.191,hosting,DE,AS31333 
80.244.242.192,80.244.242.223,business,DE,AS31333 
80.244.242.224,80.244.243.15,hosting,DE,AS31333 
80.244.243.16,80.244.243.47,business,DE,AS31333 
80.244.243.48,80.244.243.119,hosting,DE,AS31333 
80.244.243.120,80.244.243.127,hosting,CH,AS31333 
80.244.243.128,80.244.243.143,business,DE,AS31333 
80.244.243.144,80.244.244.63,hosting,DE,AS31333 
80.244.244.64,80.244.245.31,business,DE,AS31333 
80.244.245.32,80.244.245.255,hosting,DE,AS31333 
80.244.246.0,80.244.249.255,business,DE,AS31333 
80.244.250.0,80.244.253.8,hosting,DE,AS31333 
80.244.253.9,80.244.253.9,business,DE,AS31333 
80.244.253.10,80.244.253.15,hosting,DE,AS31333 
80.244.253.16,80.244.253.19,isp,DE,AS31333 
80.244.253.20,80.244.253.31,hosting,DE,AS31333 
80.244.253.32,80.244.253.35,hosting,IT,AS31333 
80.244.253.36,80.244.253.37,business,DE,AS31333 
80.244.253.38,80.244.253.39,hosting,DE,AS31333 
80.244.253.40,80.244.253.43,business,DE,AS31333 
80.244.253.44,80.244.253.92,hosting,DE,AS31333 
80.244.253.93,80.244.253.93,hosting,CH,AS31333 
80.244.253.94,80.244.253.255,hosting,DE,AS31333 
80.244.254.0,80.244.255.255,business,DE,AS31333 
