64.207.0.0,64.207.63.255,business,GB, 
64.207.250.24,64.207.250.27,business,US,AS22773 
64.207.250.28,64.207.250.31,isp,US,AS22773 
64.207.250.32,64.207.250.39,business,US,AS22773 
64.207.250.40,64.207.250.47,isp,US,AS22773 
64.207.250.48,64.207.250.63,business,US,AS22773 
64.207.250.64,64.207.250.103,isp,US,AS22773 
64.207.250.104,64.207.250.107,business,US,AS22773 
64.207.250.108,64.207.250.111,isp,US,AS22773 
64.207.250.112,64.207.250.123,business,US,AS22773 
64.207.250.124,64.207.250.191,isp,US,AS22773 
64.207.250.192,64.207.250.199,business,US,AS22773 
64.207.250.200,64.207.250.203,isp,US,AS22773 
64.207.250.204,64.207.250.207,business,US,AS22773 
64.207.250.208,64.207.250.223,isp,US,AS22773 
64.207.250.224,64.207.250.227,business,US,AS22773 
64.207.250.228,64.207.250.251,isp,US,AS22773 
64.207.250.252,64.207.251.19,business,US,AS22773 
64.207.251.20,64.207.251.31,isp,US,AS22773 
64.207.251.32,64.207.251.39,business,US,AS22773 
64.207.251.40,64.207.251.47,isp,US,AS22773 
64.207.251.48,64.207.251.55,business,US,AS22773 
64.207.251.56,64.207.251.63,isp,US,AS22773 
64.207.251.64,64.207.251.127,business,US,AS22773 
64.207.251.128,64.207.251.135,isp,US,AS22773 
64.207.251.136,64.207.251.147,business,US,AS22773 
64.207.251.148,64.207.251.151,isp,US,AS22773 
64.207.251.152,64.207.251.155,business,US,AS22773 
64.207.251.156,64.207.251.163,isp,US,AS22773 
64.207.251.164,64.207.251.167,business,US,AS22773 
64.207.251.168,64.207.251.179,isp,US,AS22773 
64.207.251.180,64.207.251.183,education,US,AS22773 
64.207.251.184,64.207.251.191,isp,US,AS22773 
64.207.251.192,64.207.251.195,business,US,AS22773 
64.207.251.196,64.207.251.199,isp,US,AS22773 
64.207.251.200,64.207.251.207,business,US,AS22773 
64.207.251.208,64.207.251.219,isp,US,AS22773 
64.207.251.220,64.207.251.255,business,US,AS22773 
64.207.252.0,64.207.252.7,isp,US,AS22773 
64.207.252.8,64.207.252.19,business,US,AS22773 
64.207.252.20,64.207.252.23,isp,US,AS22773 
64.207.252.24,64.207.252.27,business,US,AS22773 
64.207.252.28,64.207.252.31,isp,US,AS22773 
64.207.252.32,64.207.252.35,business,US,AS22773 
64.207.252.36,64.207.252.47,isp,US,AS22773 
64.207.252.48,64.207.252.95,business,US,AS22773 
64.207.252.96,64.207.252.107,isp,US,AS22773 
64.207.252.108,64.207.252.127,business,US,AS22773 
64.207.252.128,64.207.252.135,isp,US,AS22773 
64.207.252.136,64.207.252.143,business,US,AS22773 
64.207.252.144,64.207.252.159,isp,US,AS22773 
64.207.252.160,64.207.252.163,business,US,AS22773 
64.207.252.164,64.207.252.171,isp,US,AS22773 
64.207.252.172,64.207.252.191,business,US,AS22773 
64.207.252.192,64.207.252.223,isp,US,AS22773 
64.207.252.224,64.207.252.255,education,US,AS22773 
64.207.253.0,64.207.253.7,isp,US,AS22773 
64.207.253.8,64.207.253.15,business,US,AS22773 
64.207.253.16,64.207.253.19,isp,US,AS22773 
64.207.253.20,64.207.253.39,business,US,AS22773 
64.207.253.40,64.207.253.47,isp,US,AS22773 
64.207.253.48,64.207.253.71,business,US,AS22773 
64.207.253.72,64.207.253.75,education,US,AS22773 
64.207.253.76,64.207.253.79,isp,US,AS22773 
64.207.253.80,64.207.253.95,business,US,AS22773 
64.207.253.96,64.207.253.111,isp,US,AS22773 
64.207.253.112,64.207.253.127,business,US,AS22773 
64.207.253.128,64.207.253.143,isp,US,AS22773 
64.207.253.144,64.207.253.163,business,US,AS22773 
64.207.253.164,64.207.253.167,isp,US,AS22773 
64.207.253.168,64.207.253.175,business,US,AS22773 
64.207.253.176,64.207.253.191,isp,US,AS22773 
64.207.253.192,64.207.253.195,business,US,AS22773 
64.207.253.196,64.207.253.203,isp,US,AS22773 
64.207.253.204,64.207.253.207,business,US,AS22773 
64.207.253.208,64.207.253.223,isp,US,AS22773 
64.207.253.224,64.207.253.227,business,US,AS22773 
64.207.253.228,64.207.253.247,isp,US,AS22773 
64.207.253.248,64.207.254.7,business,US,AS22773 
64.207.254.8,64.207.254.23,isp,US,AS22773 
64.207.254.24,64.207.254.39,business,US,AS22773 
64.207.254.40,64.207.254.67,isp,US,AS22773 
64.207.254.68,64.207.254.79,business,US,AS22773 
64.207.254.80,64.207.254.87,isp,US,AS22773 
64.207.254.88,64.207.254.127,business,US,AS22773 
64.207.254.128,64.207.254.135,isp,US,AS22773 
64.207.254.136,64.207.254.139,business,US,AS22773 
64.207.254.140,64.207.254.151,isp,US,AS22773 
64.207.254.152,64.207.254.159,business,US,AS22773 
64.207.254.160,64.207.254.247,isp,US,AS22773 
64.207.254.248,64.207.254.251,business,US,AS22773 
64.207.254.252,64.207.255.255,isp,US,AS22773 
