200.192.32.208,200.192.32.223,business,BR,AS4230 
200.192.163.80,200.192.163.95,hosting,BR,AS19089 
200.192.163.96,200.192.163.119,business,BR,AS19089 
200.192.163.120,200.192.163.127,hosting,BR,AS19089 
200.192.163.128,200.192.163.151,business,BR,AS19089 
200.192.163.152,200.192.163.159,hosting,BR,AS19089 
200.192.163.160,200.192.163.239,business,BR,AS19089 
200.192.163.240,200.192.164.255,hosting,BR,AS19089 
200.192.165.0,200.192.165.47,business,BR,AS19089 
200.192.165.48,200.192.165.127,hosting,BR,AS19089 
200.192.165.128,200.192.165.143,business,BR,AS19089 
200.192.165.144,200.192.165.159,hosting,BR,AS19089 
200.192.165.160,200.192.165.175,business,BR,AS19089 
200.192.165.176,200.192.165.191,hosting,BR,AS19089 
200.192.165.192,200.192.165.207,business,BR,AS19089 
200.192.165.208,200.192.165.223,hosting,BR,AS19089 
200.192.165.224,200.192.166.31,business,BR,AS19089 
200.192.166.32,200.192.166.79,hosting,BR,AS19089 
200.192.166.80,200.192.166.127,business,BR,AS19089 
200.192.166.128,200.192.166.159,hosting,BR,AS19089 
200.192.166.160,200.192.166.175,business,BR,AS19089 
200.192.166.176,200.192.166.207,hosting,BR,AS19089 
200.192.166.208,200.192.166.239,business,BR,AS19089 
200.192.166.240,200.192.167.31,hosting,BR,AS19089 
200.192.167.32,200.192.167.95,business,BR,AS19089 
200.192.167.96,200.192.167.159,hosting,BR,AS19089 
200.192.167.160,200.192.167.191,business,BR,AS19089 
200.192.167.192,200.192.167.223,hosting,BR,AS19089 
200.192.167.224,200.192.167.255,business,BR,AS19089 
200.192.168.0,200.192.168.31,hosting,BR,AS19089 
200.192.168.32,200.192.168.63,business,BR,AS19089 
200.192.168.64,200.192.168.79,hosting,BR,AS19089 
200.192.168.80,200.192.168.111,business,BR,AS19089 
200.192.168.112,200.192.168.127,hosting,BR,AS19089 
200.192.168.128,200.192.168.159,business,BR,AS19089 
200.192.168.160,200.192.168.191,hosting,BR,AS19089 
200.192.168.192,200.192.168.255,business,BR,AS19089 
200.192.169.0,200.192.169.127,hosting,BR,AS19089 
200.192.169.128,200.192.170.15,business,BR,AS19089 
200.192.170.16,200.192.170.31,hosting,BR,AS19089 
200.192.170.32,200.192.170.47,business,BR,AS19089 
200.192.170.48,200.192.170.255,hosting,BR,AS19089 
200.192.171.0,200.192.171.31,business,BR,AS19089 
200.192.171.32,200.192.171.223,hosting,BR,AS19089 
200.192.171.224,200.192.171.227,business,BR,AS19089 
200.192.171.228,200.192.171.247,hosting,BR,AS19089 
200.192.171.248,200.192.171.251,business,BR,AS19089 
200.192.171.252,200.192.172.31,hosting,BR,AS19089 
200.192.172.32,200.192.172.63,business,BR,AS19089 
200.192.172.64,200.192.172.95,hosting,BR,AS19089 
200.192.172.96,200.192.172.159,business,BR,AS19089 
200.192.172.160,200.192.172.255,hosting,BR,AS19089 
200.192.173.0,200.192.173.55,business,BR,AS19089 
200.192.173.56,200.192.173.63,hosting,BR,AS19089 
200.192.173.64,200.192.173.87,business,BR,AS19089 
200.192.173.88,200.192.173.111,hosting,BR,AS19089 
200.192.173.112,200.192.173.119,business,BR,AS19089 
200.192.173.120,200.192.173.143,hosting,BR,AS19089 
200.192.173.144,200.192.173.159,business,BR,AS19089 
200.192.173.160,200.192.174.47,hosting,BR,AS19089 
200.192.174.48,200.192.174.95,business,BR,AS19089 
200.192.174.96,200.192.174.127,hosting,BR,AS19089 
200.192.174.128,200.192.174.207,business,BR,AS19089 
200.192.174.208,200.192.174.255,hosting,BR,AS19089 
200.192.175.0,200.192.175.47,business,BR,AS19089 
200.192.175.48,200.192.175.159,hosting,BR,AS19089 
200.192.175.160,200.192.175.175,business,BR,AS19089 
200.192.175.176,200.192.175.255,hosting,BR,AS19089 
200.192.176.0,200.192.207.255,isp,BR, 
200.192.208.0,200.192.215.255,business,BR,AS11835 
200.192.216.0,200.192.223.255,business,BR,AS14723 
200.192.224.0,200.192.231.255,isp,BR,AS26599 
200.192.232.0,200.192.233.255,hosting,BR,AS11284 
200.192.234.0,200.192.235.255,business,BR, 
200.192.236.0,200.192.236.63,isp,CR,AS263248 
200.192.236.64,200.192.236.71,business,CR,AS263248 
200.192.236.72,200.192.236.81,isp,CR,AS263248 
200.192.236.82,200.192.236.82,business,CR,AS263248 
200.192.236.83,200.192.236.119,isp,CR,AS263248 
200.192.236.120,200.192.236.135,business,CR,AS263248 
200.192.236.136,200.192.236.151,isp,CR,AS263248 
200.192.236.152,200.192.236.159,business,CR,AS263248 
200.192.236.160,200.192.236.167,isp,CR,AS263248 
200.192.236.168,200.192.236.175,business,CR,AS263248 
200.192.236.176,200.192.236.247,isp,CR,AS263248 
200.192.236.248,200.192.237.63,business,CR,AS263248 
200.192.237.64,200.192.237.143,isp,CR,AS263248 
200.192.237.144,200.192.237.151,business,CR,AS263248 
200.192.237.152,200.192.237.195,isp,CR,AS263248 
200.192.237.196,200.192.237.203,business,CR,AS263248 
200.192.237.204,200.192.237.247,isp,CR,AS263248 
200.192.237.248,200.192.237.255,business,CR,AS263248 
200.192.238.0,200.192.239.255,isp,CR,AS263248 
200.192.240.0,200.192.246.191,isp,BR,AS14463 
200.192.246.192,200.192.246.195,business,BR,AS14463 
200.192.246.196,200.192.247.255,isp,BR,AS14463 
200.192.248.0,200.192.255.255,business,BR,AS11835 
